Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
17981,US-2016-287733,03/16/2016,03/23/2016,Same Day,DK-13225,United States,Dover,New Hampshire,3820,East,TEC-AC-10001465,technologies,Accessories,SanDisk Cruzer 64 GB USB Flash Drive,288.7204,5,0.45,-16.1947
17982,US-2017-666667,11/01/2014,11/07/2014,Standard Class,DK-13090,United States,Oxnard,California,93030,West,TEC-PH-10003988,technologies,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",808.86,14,0.45,71.37
17983,US-2014-651911,06/04/2016,06/09/2016,First Class,IM-15055,United States,Maple Grove,Minnesota,55369,,OFF-AR-10001573,OfficeSupply,Art,American Pencil,1632.3607,11,0.3,418.6613
17984,CA-2014-951741,09/11/2014,09/18/2014,Standard Class,LS-16975,United States,Maple Grove,Minnesota,55369,Central,FUR-CH-10002017,Furni,Chairs,SAFCO Optional Arm Kit for Workspace Cribbage Stacking Chair,69.915,1,0.3,2.2283
17985,US-2014-369870,05/21/2016,05/25/2016,Same Day,EB-13705,United States,Pembroke Pines,Florida,33024,South,OFF-BI-10004781,OfficeSupply,Binders,GBC Wire Binding Strips,789.1571,6,0.32,-354.81
17986,US-2016-231608,01/18/2014,01/23/2014,Second Class,FH-14275,United States,Toledo,Ohio,43615,East,FUR-FU-10000010,Furni,Furnishings,"DAX Value U-Channel Document Frames, Easel Back",474.8865,1,0.0,69.7302
17987,CA-2017-978748,12/11/2015,12/14/2015,Second Class,RS-19765,United States,Freeport,Illinois,61032,--,OFF-AR-10002280,OfficeSupply,Art,Staples in misc. colors,0.01,4,0.3,0.0005
17988,US-2016-255972,11/02/2014,11/04/2014,Standard Class,TD-20995,United States,Farmington,New Mexico,87401,West,FUR-FU-10003981,Furni,Furnishings,Eldon Wave Desk Accessories,181.0908,13,,-69.199
17989,CA-2014-364920,12/21/2016,12/23/2016,First Class,SM-20005,United States,Bowling Green,Ohio,43402,East,OFF-FA-10002763,OfficeSupply,Fasteners,Advantus Map Pennant Flags and Round Head Tacks,373.4572,12,0.15,-49.78
17990,CA-2015-856727,06/20/2017,06/23/2017,First Class,YC-21895,United States,Pearland,Texas,77581,Central,OFF-BI-10002225,OfficeSupply,Binders,"Square Ring Data Binders, Rigid 75 Pt. Covers, 11"" x 14-7/8""",1366.0567,9,0.5,-300.7082
17991,US-2016-855243,02/12/2017,02/19/2017,Same Day,AI-10855,United States,Kirkwood,Missouri,63122,,FUR-CH-10000553,Furni,Chairs,"Metal Folding Chairs, Beige, 4/Carton",41.2062,5,0.0,5.8698
17992,US-2015-391478,07/19/2014,07/25/2014,First Class,TS-21160,United States,Olympia,Washington,98502,West,FUR-FU-10002445,Furni,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",89.5946,9,0.5,
17993,CA-2016-628765,12/11/2014,12/15/2014,First Class,KH-16330,United States,Arlington Heights,Illinois,60004,,OFF-EN-10000927,OfficeSupply,Envelopes,Jet-Pak Recycled Peel 'N' Seal Padded Mailers,0.01,8,0.6,-0.00
17994,US-2017-508343,04/12/2016,04/12/2016,Standard Class,MF-17665,United States,Providence,Rhode Island,2908,--,TEC-AC-10001432,technologies,Accessories,Enermax Aurora Lite Keyboard,0.01,2,0.8,-0.004
17995,CA-2017-331785,06/22/2016,06/27/2016,Standard Class,MG-17695,United States,Lebanon,Tennessee,37087,South,OFF-LA-10001297,OfficeSupply,Labels,Avery 473,149.0386,9,0.32,45.212
17996,CA-2014-417351,02/29/2016,03/03/2016,First Class,AP-10720,United States,Loveland,Colorado,80538,West,OFF-EN-10002312,OfficeSupply,Envelopes,#10 Self-Seal White Envelopes,0.01,10,0.8,-0.0037
17997,US-2017-220898,12/07/2015,12/08/2015,Standard Class,JD-16015,United States,Peoria,Illinois,61604,Central,TEC-MA-10000045,technologies,Machines,Zebra ZM400 Thermal Label Printer,0.01,9,0.2,0.0021
17998,CA-2015-680470,10/25/2014,10/31/2014,Standard Class,BM-11140,United States,Loveland,Colorado,80538,West,TEC-MA-10002210,Tech,Machines,Epson TM-T88V Direct Thermal Printer - Monochrome - Desktop,965.7027,3,0.3,110.2702
17999,CA-2014-641301,05/22/2016,05/25/2016,First Class,ME-18010,United States,Troy,New York,12180,East,FUR-FU-10000320,Furni,Furnishings,OIC Stacking Trays,932.4049,10,0.4,-219.143
18000,US-2017-890263,09/30/2016,10/05/2016,Same Day,CH-12070,United States,Champaign,Illinois,61821,Central,TEC-PH-10001817,Tech,Phones,Wilson Electronics DB Pro Signal Booster,1381.9547,13,0.45,-233.5456
18001,US-2014-973695,08/10/2017,08/15/2017,Same Day,JS-16030,United States,Florence,Kentucky,41042,South,OFF-PA-10003309,OfficeSupply,Paper,Xerox 211,646.8949,12,0.2,-192.7728
18002,CA-2014-579679,07/25/2015,07/31/2015,Standard Class,JR-16210,United States,Pasadena,Texas,77506,--,TEC-PH-10002262,Tech,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,0.01,7,0.5,-0.0035
18003,CA-2016-206180,09/26/2017,09/26/2017,First Class,SS-20590,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10000315,OfficeSupply,Binders,Poly Designer Cover & Back,0.01,2,0.15,
18004,US-2014-587192,07/19/2015,07/19/2015,First Class,PA-19060,United States,Pearland,Texas,77581,Central,FUR-CH-10001973,Furni,Chairs,Office Star Flex Back Scooter Chair with White Frame,1039.059,10,0.5,-212.1608
18005,CA-2015-235378,02/03/2017,02/10/2017,Same Day,MR-17545,United States,Redding,California,96003,West,OFF-BI-10003981,OfficeSupply,Binders,"Avery Durable Plastic 1"" Binders",473.0927,2,0.7,-140.5553
18006,CA-2017-601698,08/01/2015,08/04/2015,Standard Class,CP-12085,United States,Escondido,California,92025,West,OFF-AP-10002684,OfficeSupply,Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",155.5897,4,0.4,-24.9674
18007,US-2015-365844,11/10/2017,11/10/2017,Same Day,CC-12685,United States,Grapevine,Texas,76051,Central,TEC-AC-10000057,technologies,Accessories,Microsoft Natural Ergonomic Keyboard 4000,0.01,6,0.5,-0.0007
18008,US-2017-227426,05/25/2015,06/01/2015,Standard Class,JS-16030,United States,Round Rock,Texas,78664,Central,TEC-PH-10003092,Tech,Phones,Motorola L804,0.01,1,0.0,0.0042
18009,CA-2016-544706,10/04/2014,10/06/2014,Standard Class,MG-18205,United States,Stockton,California,95207,West,TEC-AC-10004877,technologies,Accessories,Imation 30456 USB Flash Drive 8GB,563.7804,9,0.2,9.2835
18010,US-2017-612787,06/09/2016,06/12/2016,Second Class,RB-19435,United States,Littleton,Colorado,80122,West,OFF-AR-10000411,OfficeSupply,Art,Boston 16701 Slimline Battery Pencil Sharpener,0.01,3,0.4,-0.0018
18011,CA-2014-115197,07/16/2015,07/22/2015,Same Day,MT-18070,United States,Kissimmee,Florida,34741,South,FUR-FU-10004017,Furni,Furnishings,"Tenex Contemporary Contur Chairmats for Low and Medium Pile Carpet, Computer, 39"" x 49""",216.6271,5,0.8,-135.8162
18012,CA-2014-271984,03/09/2014,03/10/2014,Same Day,GH-14410,United States,La Quinta,California,92253,West,OFF-PA-10000357,OfficeSupply,Paper,"White Dual Perf Computer Printout Paper, 2700 Sheets, 1 Part, Heavyweight, 20 lbs., 14 7/8 x 11",0.01,9,0.6,-0.0007
18013,CA-2017-949954,06/17/2014,06/23/2014,Second Class,PF-19165,United States,Texarkana,Arkansas,71854,South,OFF-BI-10001765,OfficeSupply,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,0.01,3,0.6,-0.01
18014,CA-2016-464738,09/13/2016,09/16/2016,Same Day,TS-21340,United States,Longview,Washington,98632,West,OFF-AR-10002445,OfficeSupply,Art,SANFORD Major Accent Highlighters,0.01,6,0.4,0.0018
18015,CA-2014-118111,03/04/2016,03/07/2016,Standard Class,LC-16885,United States,Roseville,Michigan,48066,Central,FUR-CH-10002758,Furni,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Squared Back",842.3631,12,0.15,351.0233
18016,CA-2017-531651,02/28/2014,03/07/2014,First Class,CK-12325,United States,Portland,Oregon,97206,,OFF-AR-10003045,OfficeSupply,Art,Prang Colored Pencils,413.6648,11,0.0,104.3943
18017,US-2015-417453,04/23/2015,04/26/2015,First Class,MH-17455,United States,Redding,California,96003,West,OFF-PA-10002479,OfficeSupply,Paper,Xerox 4200 Series MultiUse Premium Copy Paper (20Lb. and 84 Bright),1252.91,7,0.1,328.3632
18018,US-2014-517820,10/08/2017,10/10/2017,Second Class,BF-11170,United States,Eau Claire,Wisconsin,54703,Central,TEC-AC-10003289,Tech,Accessories,Anker Ultra-Slim Mini Bluetooth 3.0 Wireless Keyboard,0.01,6,0.15,0.0019
18019,CA-2015-712545,01/27/2016,01/31/2016,Second Class,DB-12970,United States,Arlington Heights,Illinois,60004,Central,FUR-FU-10000672,Furni,Furnishings,"Executive Impressions 10"" Spectator Wall Clock",497.8129,8,0.5,-52.072
18020,CA-2015-103340,11/11/2016,11/13/2016,Same Day,AW-10930,United States,Texas City,Texas,77590,Central,OFF-PA-10000007,OfficeSupply,Paper,"Telephone Message Books with Fax/Mobile Section, 4 1/4"" x 6""",471.5866,9,,-16.9437
18021,CA-2015-233880,02/22/2015,02/26/2015,Standard Class,BP-11185,United States,Bloomington,Indiana,47401,Central,TEC-AC-10001956,Tech,Accessories,Microsoft Arc Touch Mouse,434.7992,13,0.45,-105.3855
18022,CA-2014-167064,09/12/2016,09/17/2016,Same Day,DV-13045,United States,Champaign,Illinois,61821,Central,TEC-MA-10000822,technologies,Machines,Lexmark MX611dhe Monochrome Laser Printer,487.0435,4,0.3,6.6472
18023,CA-2014-447194,10/01/2014,10/04/2014,Same Day,PB-19150,United States,Cheyenne,Wyoming,82001,West,OFF-PA-10003971,OfficeSupply,Paper,Xerox 1965,0.01,12,0.0,0.0012
18024,CA-2014-956630,10/22/2016,10/23/2016,Same Day,NL-18310,United States,San Francisco,California,94122,West,OFF-EN-10001453,OfficeSupply,Envelopes,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",0.01,2,0.8,-0.0047
18025,US-2016-339392,06/09/2015,06/10/2015,Same Day,AW-10930,United States,Louisville,Kentucky,40214,South,OFF-AP-10001154,OfficeSupply,Appliances,Bionaire Personal Warm Mist Humidifier/Vaporizer,364.6671,14,0.5,
18026,US-2015-410882,03/16/2014,03/20/2014,Same Day,SS-20590,United States,Allen,Texas,75002,Central,FUR-BO-10002916,Furni,Bookcases,"Rush Hierlooms Collection 1"" Thick Stackable Bookcases",850.1599,14,0.2,-391.3987
18027,US-2014-508296,04/30/2014,05/07/2014,Second Class,BP-11290,United States,Des Plaines,Illinois,60016,Central,OFF-FA-10002815,OfficeSupply,Fasteners,Staples,998.0512,2,0.8,-268.5861
18028,CA-2016-230198,08/11/2014,08/12/2014,Same Day,VB-21745,United States,Sheboygan,Wisconsin,53081,,OFF-AR-10003504,OfficeSupply,Art,Newell 347,891.0974,8,0.3,-193.8692
18029,CA-2017-263236,05/22/2016,05/25/2016,Same Day,RM-19675,United States,Odessa,Texas,79762,Central,OFF-AR-10002956,OfficeSupply,Art,Boston 16801 Nautilus Battery Pencil Sharpener,325.6464,3,0.5,
18030,CA-2014-735528,12/15/2017,12/21/2017,Second Class,KN-16390,United States,Redlands,California,92374,West,TEC-PH-10003691,Tech,Phones,BlackBerry Q10,457.4175,4,,-308.493
18031,CA-2017-290880,05/01/2017,05/03/2017,Same Day,JH-15985,United States,Coachella,California,92236,West,FUR-TA-10000688,Furni,Tables,"Chromcraft Bull-Nose Wood Round Conference Table Top, Wood Base",1054.5996,8,0.1,326.8977
18032,US-2015-356243,06/18/2014,06/23/2014,Same Day,BO-11425,United States,Dallas,Texas,75217,Central,OFF-EN-10000781,OfficeSupply,Envelopes,"#10- 4 1/8"" x 9 1/2"" Recycled Envelopes",0.01,6,0.6,-0.0025
18033,US-2015-710819,04/21/2015,04/21/2015,Second Class,JM-15250,United States,Monroe,Louisiana,71203,--,FUR-FU-10001424,Furni,Furnishings,Dax Clear Box Frame,327.0177,10,0.6,-87.6151
18034,US-2016-701681,06/14/2017,06/17/2017,First Class,SJ-20500,United States,Miami,Florida,33178,South,OFF-ST-10004804,OfficeSupply,Storage,"Belkin 19"" Vented Equipment Shelf, Black",490.3082,14,0.4,-130.375
18035,CA-2016-607547,04/16/2014,04/20/2014,Second Class,CY-12745,United States,Fort Collins,Colorado,80525,West,OFF-BI-10004002,OfficeSupply,Binders,Wilson Jones International Size A4 Ring Binders,0.01,14,0.2,-0.004
18036,US-2014-873180,11/14/2015,11/19/2015,Second Class,JG-15805,United States,Rapid City,South Dakota,57701,Central,OFF-BI-10003094,OfficeSupply,Binders,Self-Adhesive Ring Binder Labels,765.0468,8,,116.6238
18037,CA-2016-553739,03/25/2014,03/27/2014,Same Day,DB-13270,United States,Chula Vista,California,91911,West,OFF-PA-10004082,OfficeSupply,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",24.4763,12,0.3,-2.1947
18038,CA-2015-487361,10/09/2017,10/14/2017,Standard Class,EK-13795,United States,Concord,California,94521,--,OFF-EN-10001335,OfficeSupply,Envelopes,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",551.8405,8,0.5,-216.2656
18039,CA-2014-390334,11/03/2014,11/04/2014,Second Class,TG-21640,United States,Atlantic City,New Jersey,8401,,OFF-PA-10001526,OfficeSupply,Paper,Xerox 1949,459.0854,10,0.32,94.2678
18040,US-2014-544739,06/24/2017,06/29/2017,Standard Class,JM-15250,United States,Daytona Beach,Florida,32114,South,OFF-FA-10000134,OfficeSupply,Fasteners,"Advantus Push Pins, Aluminum Head",0.01,4,0.6,-0.00
18041,US-2017-890191,07/16/2017,07/23/2017,Same Day,LH-16750,United States,Rio Rancho,New Mexico,87124,West,TEC-PH-10002583,technologies,Phones,iOttie HLCRIO102 Car Mount,488.0089,6,0.7,-139.3794
18042,CA-2015-340434,06/01/2015,06/03/2015,Second Class,TS-21370,United States,Tyler,Texas,75701,Central,OFF-AR-10003394,OfficeSupply,Art,Newell 332,135.787,1,,45.6304
18043,CA-2017-421841,08/25/2016,08/26/2016,Standard Class,PC-19000,United States,Columbus,Georgia,31907,South,OFF-AP-10003287,OfficeSupply,Appliances,Tripp Lite TLP810NET Broadband Surge for Modem/Fax,145.0933,9,0.2,32.3776
18044,US-2017-178346,07/09/2014,07/11/2014,Second Class,JF-15295,United States,Everett,Washington,98208,West,OFF-BI-10002133,OfficeSupply,Binders,"Wilson Jones Elliptical Ring 3 1/2"" Capacity Binders, 800 sheets",0.01,6,0.5,-0.0013
18045,CA-2017-598763,07/15/2015,07/15/2015,Standard Class,TM-21010,United States,Scottsdale,Arizona,85254,West,TEC-AC-10001142,technologies,Accessories,First Data FD10 PIN Pad,0.01,9,0.7,-0.0013
18046,US-2015-776612,10/13/2016,10/15/2016,Second Class,TB-21355,United States,Mission Viejo,California,92691,West,OFF-PA-10002689,OfficeSupply,Paper,Weyerhaeuser First Choice Laser/Copy Paper (20Lb. and 88 Bright),1383.4423,9,0.15,488.7686
18047,CA-2014-568936,10/04/2017,10/06/2017,Second Class,SE-20110,United States,Sioux Falls,South Dakota,57103,Central,FUR-FU-10002508,Furni,Furnishings,Document Clip Frames,1075.8416,8,0.4,-41.8125
18048,US-2017-652622,04/25/2016,04/26/2016,Second Class,JW-16075,United States,Moreno Valley,California,92553,West,OFF-AP-10002472,OfficeSupply,Appliances,3M Office Air Cleaner,0.01,12,0.7,-0.0021
18049,US-2014-263016,09/04/2017,09/08/2017,Second Class,ND-18370,United States,Odessa,Texas,79762,Central,OFF-BI-10002072,OfficeSupply,Binders,Cardinal Slant-D Ring Binders,755.5762,1,0.1,221.4206
18050,US-2015-122038,05/17/2015,05/21/2015,Same Day,SU-20665,United States,Minneapolis,Minnesota,55407,,OFF-BI-10004099,OfficeSupply,Binders,GBC VeloBinder Strips,0.01,2,0.0,0.0048
18051,US-2016-484851,09/19/2017,09/20/2017,First Class,EH-14005,United States,The Colony,Texas,75056,Central,OFF-LA-10000452,OfficeSupply,Labels,Avery 488,0.01,9,0.32,0.0031
18052,US-2014-369615,03/05/2017,03/12/2017,Standard Class,ND-18460,United States,Thomasville,North Carolina,27360,South,OFF-BI-10000962,OfficeSupply,Binders,"Acco Flexible ACCOHIDE Square Ring Data Binder, Dark Blue, 11 1/2"" X 14"" 7/8""",1349.5384,12,,-230.3991
18053,US-2017-939375,01/23/2015,01/25/2015,Standard Class,MG-17875,United States,Pasadena,California,91104,West,OFF-LA-10001158,OfficeSupply,Labels,"Avery Address/Shipping Labels for Typewriters, 4"" x 2""",499.0367,2,0.7,
18054,CA-2015-555330,03/28/2015,04/04/2015,Standard Class,JK-15625,United States,Baltimore,Maryland,21215,East,OFF-AP-10002472,OfficeSupply,Appliances,3M Office Air Cleaner,106.6224,7,0.45,-9.1013
18055,US-2015-469915,02/22/2014,02/26/2014,Same Day,GZ-14470,United States,Pocatello,Idaho,83201,West,OFF-PA-10004082,OfficeSupply,Paper,"Adams Telephone Message Book w/Frequently-Called Numbers Space, 400 Messages per Book",0.01,12,0.7,-0.0049
18056,CA-2014-302089,06/12/2016,06/13/2016,First Class,SL-20155,United States,San Francisco,California,94122,West,OFF-LA-10003190,OfficeSupply,Labels,Avery 474,831.8794,2,,-57.4287
18057,US-2017-104915,10/09/2015,10/14/2015,Same Day,AH-10690,United States,Hendersonville,Tennessee,37075,South,OFF-PA-10001736,OfficeSupply,Paper,Xerox 1880,0.01,7,0.1,0.0015
18058,US-2015-849527,08/04/2017,08/04/2017,First Class,JB-15400,United States,Taylor,Michigan,48180,Central,TEC-PH-10002262,Tech,Phones,LG Electronics Tone+ HBS-730 Bluetooth Headset,908.5495,9,0.6,-451.1383
18059,CA-2014-550258,04/02/2017,04/07/2017,Same Day,MS-17710,United States,Las Cruces,New Mexico,88001,West,OFF-PA-10002659,OfficeSupply,Paper,Avoid Verbal Orders Carbonless Minifold Book,395.837,9,0.5,24.1464
18060,US-2017-796640,04/29/2014,05/05/2014,Same Day,KN-16450,United States,Alexandria,Virginia,22304,South,TEC-PH-10002033,technologies,Phones,Konftel 250 Conference phone - Charcoal black,252.1247,6,0.45,-51.5565
18061,US-2015-735690,04/12/2017,04/17/2017,Second Class,KF-16285,United States,Houston,Texas,77041,--,OFF-EN-10003845,OfficeSupply,Envelopes,Colored Envelopes,584.7717,4,0.6,-452.0983
18062,US-2017-391918,10/14/2014,10/16/2014,Second Class,RS-19870,United States,Woodstock,Illinois,60098,Central,TEC-AC-10000171,Tech,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 25/Pack",359.1896,9,0.3,20.4033
18063,US-2017-930974,06/26/2015,07/03/2015,First Class,SH-20395,United States,Bellevue,Washington,98006,West,OFF-PA-10000556,OfficeSupply,Paper,Xerox 208,481.5747,4,0.32,-25.8277
18064,CA-2014-191588,05/16/2014,05/18/2014,First Class,CD-11980,United States,Detroit,Michigan,48227,Central,FUR-TA-10003473,Furni,Tables,Bretford Rectangular Conference Table Tops,539.1665,9,0.8,-65.1902
18065,CA-2014-850400,06/26/2014,06/28/2014,Standard Class,AH-10075,United States,Wilson,North Carolina,27893,South,FUR-FU-10000758,Furni,Furnishings,DAX Natural Wood-Tone Poster Frame,0.01,5,0.1,0.0038
18066,CA-2016-336529,06/17/2015,06/21/2015,Same Day,RD-19585,United States,Romeoville,Illinois,60441,Central,OFF-BI-10002103,OfficeSupply,Binders,"Cardinal Slant-D Ring Binder, Heavy Gauge Vinyl",27.7129,8,0.8,
18067,US-2016-558644,12/19/2017,12/25/2017,Same Day,LB-16735,United States,Draper,Utah,84020,West,OFF-AP-10004655,OfficeSupply,Appliances,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",295.4495,7,0.2,124.4441
18068,US-2016-592458,02/16/2014,02/23/2014,Second Class,AS-10240,United States,San Jose,California,95123,West,OFF-ST-10001932,OfficeSupply,Storage,Fellowes Staxonsteel Drawer Files,0.01,3,0.0,0.00
18069,CA-2015-196472,10/10/2014,10/10/2014,Same Day,DB-13210,United States,Colorado Springs,Colorado,80906,,OFF-PA-10004733,OfficeSupply,Paper,Things To Do Today Spiral Book,658.623,13,0.4,62.5844
18070,CA-2017-512782,11/02/2017,11/02/2017,Standard Class,ML-17755,United States,Decatur,Illinois,62521,Central,OFF-ST-10001963,OfficeSupply,Storage,Tennsco Regal Shelving Units,228.6056,8,,-8.6966
18071,CA-2015-439318,02/28/2016,02/28/2016,Same Day,DB-12910,United States,Seattle,Washington,98115,West,OFF-SU-10000952,OfficeSupply,Supplies,Fiskars Home & Office Scissors,1714.393,7,0.1,593.4258
18072,US-2015-664417,06/02/2014,06/04/2014,Second Class,PB-19150,United States,Oswego,Illinois,60543,Central,OFF-PA-10001019,OfficeSupply,Paper,Xerox 1884,8.4909,14,0.1,0.22
18073,US-2016-434020,09/03/2015,09/06/2015,Second Class,JJ-15445,United States,Logan,Utah,84321,West,FUR-TA-10003954,Furni,Tables,Hon 94000 Series Round Tables,48.5942,12,0.32,-5.75
18074,CA-2014-792747,10/02/2017,10/02/2017,Same Day,AC-10420,United States,Davis,California,95616,,OFF-AP-10001303,OfficeSupply,Appliances,"Holmes Cool Mist Humidifier for the Whole House with 8-Gallon Output per Day, Extended Life Filter",15.5849,11,0.0,3.56
18075,US-2014-748548,04/14/2014,04/14/2014,Second Class,JP-16135,United States,Cleveland,Ohio,44105,East,FUR-FU-10001847,Furni,Furnishings,Eldon Image Series Black Desk Accessories,0.01,2,,0.0012
18076,CA-2014-358508,10/17/2016,10/23/2016,Standard Class,KD-16615,United States,Fort Lauderdale,Florida,33311,South,FUR-FU-10002445,Furni,Furnishings,"DAX Two-Tone Rosewood/Black Document Frame, Desktop, 5 x 7",0.01,6,0.7,-0.0069
18077,US-2016-511326,05/02/2016,05/06/2016,Second Class,MC-17605,United States,Marlborough,Massachusetts,1752,--,OFF-BI-10002012,OfficeSupply,Binders,Wilson Jones Easy Flow II Sheet Lifters,0.01,11,0.45,-0.0018
18078,CA-2014-401939,10/18/2017,10/24/2017,First Class,BT-11530,United States,Gastonia,North Carolina,28052,South,TEC-AC-10002402,technologies,Accessories,Razer Kraken PRO Over Ear PC and Music Headset,161.4657,11,0.45,-26.5674
18079,US-2015-613244,09/18/2017,09/18/2017,Second Class,Dp-13240,United States,Philadelphia,Pennsylvania,19140,East,OFF-PA-10003971,OfficeSupply,Paper,Xerox 1965,280.1461,1,0.8,-144.3294
18080,US-2015-941271,06/21/2016,06/26/2016,Standard Class,ME-18010,United States,Murfreesboro,Tennessee,37130,South,OFF-LA-10003121,OfficeSupply,Labels,Avery 506,1381.8406,7,0.0,571.4598
18081,CA-2015-117320,01/09/2017,01/11/2017,Same Day,RS-19420,United States,Salem,Virginia,24153,South,TEC-MA-10000984,technologies,Machines,Okidata MB760 Printer,734.6332,5,0.2,-69.6358
18082,US-2015-401377,03/13/2015,03/15/2015,Standard Class,AB-10060,United States,Passaic,New Jersey,7055,East,FUR-FU-10002597,Furni,Furnishings,"C-Line Magnetic Cubicle Keepers, Clear Polypropylene",0.01,7,0.2,0.0027
18083,US-2015-980095,08/29/2016,08/30/2016,Standard Class,VM-21835,United States,Montebello,California,90640,--,FUR-BO-10002613,Furni,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",151.2155,1,0.45,-44.0422
18084,US-2014-704082,05/11/2014,05/13/2014,Standard Class,TM-21010,United States,Linden,New Jersey,7036,East,FUR-CH-10002073,Furni,Chairs,Hon Olson Stacker Chairs,571.4952,14,0.0,93.3574
18085,US-2017-722613,12/19/2016,12/20/2016,Second Class,IG-15085,United States,San Angelo,Texas,76903,Central,TEC-AC-10004353,technologies,Accessories,Hypercom P1300 Pinpad,745.8861,7,0.2,
18086,CA-2017-415211,06/07/2016,06/07/2016,Standard Class,EB-13930,United States,Boynton Beach,Florida,33437,South,FUR-CH-10000863,Furni,Chairs,Novimex Swivel Fabric Task Chair,0.01,10,0.8,-0.0024
18087,CA-2014-371117,05/17/2015,05/20/2015,Same Day,PF-19120,United States,Utica,New York,13501,East,OFF-AR-10003770,OfficeSupply,Art,Newell 340,585.2738,3,0.32,40.20
18088,CA-2015-904231,05/25/2014,05/26/2014,Same Day,CC-12550,United States,Bolingbrook,Illinois,60440,Central,OFF-EN-10003055,OfficeSupply,Envelopes,"Blue String-Tie & Button Interoffice Envelopes, 10 x 13",880.3174,7,0.3,165.4133
18089,CA-2015-492332,08/18/2017,08/23/2017,Second Class,MJ-17740,United States,Lake Charles,Louisiana,70601,South,FUR-FU-10002088,Furni,Furnishings,Nu-Dell Float Frame 11 x 14 1/2,469.9951,12,0.6,-164.3565
18090,US-2016-693841,12/22/2016,12/22/2016,Standard Class,JF-15190,United States,Sheboygan,Wisconsin,53081,Central,OFF-ST-10000877,OfficeSupply,Storage,Recycled Steel Personal File for Standard File Folders,674.6717,2,0.0,267.1774
18091,CA-2015-125603,07/31/2014,08/03/2014,Same Day,BT-11485,United States,Sacramento,California,95823,West,FUR-FU-10003535,Furni,Furnishings,Howard Miller Distant Time Traveler Alarm Clock,637.8588,12,0.6,-84.60
18092,CA-2017-943129,08/27/2014,09/02/2014,Standard Class,RO-19780,United States,East Point,Georgia,30344,South,OFF-AR-10004707,OfficeSupply,Art,Staples in misc. colors,105.3192,8,0.8,-88.1368
18093,CA-2017-863742,08/24/2017,08/24/2017,Second Class,MT-17815,United States,San Angelo,Texas,76903,Central,TEC-AC-10003027,technologies,Accessories,Imation 8GB Mini TravelDrive USB 2.0 Flash Drive,226.1302,14,0.5,26.5316
18094,US-2017-236279,09/15/2014,09/16/2014,Standard Class,JW-15955,United States,Grand Prairie,Texas,75051,Central,FUR-FU-10001940,Furni,Furnishings,Staple-based wall hangings,578.4706,6,0.32,-83.88
18095,CA-2015-844296,02/15/2016,02/20/2016,Second Class,CC-12475,United States,Summerville,South Carolina,29483,South,OFF-AR-10002804,OfficeSupply,Art,Faber Castell Col-Erase Pencils,250.7072,5,0.8,-101.3564
18096,US-2014-296979,07/13/2014,07/18/2014,Second Class,TZ-21580,United States,Maple Grove,Minnesota,55369,Central,OFF-LA-10004425,OfficeSupply,Labels,Staple-on labels,934.5851,11,0.1,502.2676
18097,US-2015-250623,08/23/2014,08/25/2014,First Class,PB-19210,United States,Revere,Massachusetts,2151,East,TEC-AC-10003832,Tech,Accessories,Logitech P710e Mobile Speakerphone,77.6825,4,0.8,-3.8023
18098,US-2017-564280,05/12/2015,05/16/2015,Second Class,JK-15640,United States,Saint Charles,Missouri,63301,Central,FUR-TA-10000577,Furni,Tables,Bretford CR4500 Series Slim Rectangular Table,1059.2897,14,0.7,-536.85
18099,CA-2015-689427,08/03/2014,08/07/2014,First Class,LE-16810,United States,Modesto,California,95351,West,TEC-AC-10003447,technologies,Accessories,Micropad Numeric Keypads,759.1277,8,0.0,299.1531
18100,US-2017-625867,09/07/2014,09/10/2014,First Class,PK-18910,United States,Clinton,Maryland,20735,East,FUR-BO-10000780,Furni,Bookcases,O'Sullivan Plantations 2-Door Library in Landvery Oak,713.0369,3,0.3,-76.8374
18101,US-2014-445874,05/31/2017,06/02/2017,Standard Class,RD-19810,United States,San Francisco,California,94110,West,OFF-AP-10002350,OfficeSupply,Appliances,Belkin F9H710-06 7 Outlet SurgeMaster Surge Protector,1114.1587,1,0.1,405.53
